Moisture_Level,Is_Rainy,temperature_C,humidity,Reduce_Water
97,33,73,0,0
96,24,50,1,0
92,20,92,0,0
31,30,92,0,1
59,17,98,0,1
30,42,58,1,0
65,27,93,1,0
77,33,71,0,1
66,41,91,1,0
53,36,78,1,0
36,27,74,1,0
93,39,99,1,0
64,41,83,0,1
59,32,64,0,1
94,18,30,0,0
49,31,91,0,1
66,28,98,0,1
35,19,93,1,0
49,39,42,1,0
42,25,98,0,1
65,18,98,1,0
76,30,60,1,0
87,29,33,1,0
61,26,95,0,1
45,29,38,1,0
41,28,81,0,1
38,19,49,1,0
59,32,69,1,0
72,37,61,0,1
44,42,92,0,1
50,31,68,0,1
45,18,66,1,0
54,28,35,1,0
78,33,56,1,0
53,35,65,1,0
78,32,78,0,1
100,22,38,1,0
81,42,51,0,0
31,17,49,1,0
76,20,65,1,0
79,40,70,0,1
73,34,80,1,0
33,23,75,1,0
43,19,41,1,0
32,35,87,1,0
46,30,55,0,1
58,22,87,0,1
94,21,72,0,0
81,27,98,1,0
49,42,46,0,1
88,27,31,0,0
100,20,94,1,0
93,42,75,1,0
38,29,45,1,0
35,18,70,1,0
87,42,63,1,0
43,21,43,1,0
50,34,55,1,0
65,19,48,1,0
39,23,41,1,0
74,31,35,1,0
38,32,70,0,1
99,27,79,0,0
94,37,43,0,0
80,22,61,1,0
83,40,38,0,0
75,23,85,1,0
81,24,75,1,0
40,27,33,0,1
87,26,53,1,0
56,32,81,0,1
33,39,64,0,1
89,34,46,0,0
43,40,30,0,1
34,30,33,0,1
65,36,50,1,0
66,39,53,1,0
84,29,58,1,0
69,34,43,0,1
40,25,48,1,0
47,17,62,0,1
73,34,95,0,1
100,27,75,1,0
30,34,39,1,0
71,18,71,0,1
70,37,79,1,0
85,40,40,1,0
30,19,48,1,0
35,23,67,0,1
44,23,61,0,1
92,42,52,0,0
45,37,62,0,1
88,41,95,0,0
91,28,67,1,0
97,27,47,1,0
42,25,74,1,0
57,30,96,1,0
76,20,60,1,0
95,36,35,1,0
31,33,52,0,1
94,33,52,0,0
32,40,54,0,1
32,37,80,0,1
96,25,34,0,0
77,32,92,0,1
88,37,85,0,0
53,20,80,0,1
53,21,74,1,0
87,22,35,1,0
95,35,92,1,0
81,25,88,1,0
41,35,96,0,1
35,34,67,1,0
34,23,100,0,1
85,25,62,0,0
84,26,99,0,0
51,41,57,1,0
82,20,54,1,0
88,23,74,1,0
36,42,80,0,1
44,39,71,1,0
51,33,79,0,1
91,36,48,0,0
64,39,88,0,1
44,42,82,1,0
60,40,72,1,0
86,23,82,0,0
61,41,83,1,0
84,22,64,1,0
38,37,47,1,0
39,41,61,1,0
50,26,42,0,1
57,20,46,0,1
54,41,74,0,1
42,39,69,0,1
70,22,63,0,1
78,37,55,1,0
97,30,60,0,0
55,41,63,1,0
68,34,86,1,0
47,28,90,1,0
50,22,46,1,0
88,18,58,1,0
68,17,81,1,0
31,33,59,1,0
46,21,73,0,1
72,17,79,0,1
58,29,35,0,1
37,35,37,0,1
96,35,82,1,0
62,30,89,0,1
49,18,36,1,0
93,23,84,0,0
83,31,90,1,0
78,41,81,1,0
90,40,93,1,0
47,42,38,1,0
31,27,57,0,1
48,29,94,0,1
92,28,88,0,0
79,35,35,1,0
31,38,55,0,1
97,41,57,1,0
94,29,88,0,0
52,36,89,1,0
87,34,61,0,0
56,29,96,1,0
56,39,45,1,0
53,31,75,0,1
88,40,60,0,0
90,28,34,1,0
64,36,38,1,0
67,37,40,1,0
75,40,98,0,1
46,28,40,0,1
34,29,72,0,1
32,42,93,1,0
33,25,48,1,0
73,25,41,0,1
61,28,59,0,1
46,28,44,1,0
79,35,99,1,0
75,25,57,1,0
97,23,56,1,0
53,24,34,0,1
34,24,85,0,1
43,25,51,1,0
69,17,98,0,1
66,30,30,1,0
50,41,62,1,0
60,31,99,1,0
78,20,61,1,0
65,40,79,1,0
32,42,65,0,1
41,39,58,1,0
65,23,81,0,1
43,26,51,0,1
39,18,83,1,0
38,42,96,1,0
60,36,51,0,1
63,24,40,0,1
56,34,43,0,1
66,26,99,1,0
81,19,73,1,0
98,41,100,0,0
80,36,76,1,0
30,18,76,0,1
72,17,73,1,0
41,27,38,1,0
73,33,93,0,1
74,24,35,0,1
81,18,84,0,0
99,28,48,0,0
83,24,71,0,0
35,42,86,1,0
38,36,34,1,0
92,28,45,0,0
44,33,60,1,0
66,26,38,0,1
87,39,60,1,0
36,22,88,1,0
54,25,62,1,0
82,24,54,0,0
95,17,31,1,0
72,38,50,0,1
65,24,37,0,1
92,35,44,0,0
82,25,39,1,0
57,42,92,0,1
58,27,57,0,1
86,33,52,1,0
70,27,37,0,1
53,30,88,1,0
90,20,78,0,0
58,21,51,0,1
51,26,52,0,1
49,25,95,0,1
41,17,60,1,0
50,34,78,0,1
62,29,89,1,0
34,33,79,0,1
78,25,89,1,0
96,34,85,1,0
62,42,94,1,0
59,27,34,0,1
35,36,81,1,0
47,35,80,0,1
30,29,38,0,1
39,32,30,0,1
98,30,95,1,0
63,20,59,1,0
62,26,75,0,1
30,35,76,0,1
76,23,91,0,1
51,35,89,0,1
86,18,47,1,0
59,38,83,0,1
74,17,61,0,1
52,26,57,1,0
82,39,45,1,0
69,18,74,1,0
50,20,56,1,0
30,24,71,1,0
51,26,79,1,0
59,17,38,0,1
66,18,42,1,0
87,29,90,0,0
98,17,98,0,0
67,40,81,1,0
90,18,64,1,0
42,22,49,1,0
58,34,86,1,0
52,19,94,0,1
100,28,86,0,0
36,22,54,0,1
95,27,95,0,0
85,22,80,1,0
45,29,89,0,1
71,24,68,0,1
58,39,37,1,0
48,30,48,1,0
84,42,82,1,0
81,31,80,0,0
93,22,91,1,0
71,32,64,0,1
87,25,66,1,0
52,17,36,1,0
33,33,65,1,0
36,42,96,0,1
30,19,83,1,0
32,38,71,1,0
70,34,94,1,0
30,39,87,1,0
74,41,46,1,0
88,17,81,0,0
70,32,100,0,1
53,23,71,0,1
52,26,33,0,1
36,20,90,1,0
50,41,95,0,1
99,21,86,1,0
92,41,86,0,0
92,32,47,0,0
96,39,48,1,0
35,21,35,0,1
83,25,33,1,0
63,35,52,0,1
44,20,34,1,0
57,21,75,1,0
93,30,32,0,0
79,20,67,0,1
75,29,36,0,1
67,19,66,0,1
63,37,86,1,0
30,22,85,0,1
88,19,33,0,0
38,36,43,0,1
37,17,50,0,1
90,26,95,0,0
45,29,84,1,0
94,21,47,1,0
77,38,67,1,0
91,23,91,0,0
35,31,74,1,0
61,28,63,0,1
49,28,70,1,0
72,23,77,1,0
51,23,36,0,1
91,38,35,0,0
73,27,47,1,0
80,39,33,0,1
67,31,50,1,0
58,36,70,1,0
50,39,94,1,0
38,17,74,1,0
42,27,66,1,0
38,35,30,1,0
76,35,40,0,1
86,37,40,0,0
80,30,88,1,0
78,27,75,0,1
38,36,34,0,1
96,36,41,0,0
73,35,71,0,1
57,23,95,1,0
89,20,89,0,0
43,38,48,1,0
87,17,50,1,0
41,26,35,1,0
85,39,53,1,0
57,26,92,0,1
48,34,41,1,0
93,41,100,1,0
59,26,53,0,1
79,38,46,1,0
62,24,39,0,1
30,32,44,0,1
54,38,43,1,0
58,42,87,0,1
33,29,77,1,0
37,18,55,1,0
80,25,37,0,1
79,33,63,0,1
54,37,100,0,1
97,25,80,0,0
100,27,78,0,0
30,26,76,0,1
60,22,36,0,1
90,32,30,0,0
36,22,68,1,0
60,42,40,0,1
80,30,76,1,0
91,34,86,1,0
91,17,64,0,0
56,28,42,1,0
44,28,77,0,1
34,24,92,0,1
83,28,98,1,0
39,42,35,0,1
83,25,56,1,0
51,28,82,0,1
68,23,92,1,0
76,22,51,1,0
47,17,100,0,1
86,39,70,1,0
78,42,56,1,0
58,33,49,1,0
100,38,76,1,0
87,19,97,0,0
86,33,47,1,0
92,41,95,1,0
46,26,50,0,1
46,42,68,1,0
75,25,31,1,0
50,33,59,1,0
59,41,85,1,0
62,32,98,0,1
47,28,98,1,0
72,22,100,1,0
42,36,99,0,1
58,37,98,1,0
97,36,89,1,0
68,19,39,1,0
63,20,77,0,1
63,33,88,1,0
80,27,62,1,0
90,39,74,0,0
33,37,64,0,1
45,37,91,1,0
36,17,47,0,1
96,23,51,0,0
35,20,33,0,1
35,19,50,0,1
63,22,33,0,1
96,40,30,1,0
43,42,81,0,1
78,41,82,1,0
78,32,58,0,1
32,23,97,0,1
91,20,48,1,0
68,26,70,1,0
76,22,38,1,0
67,42,64,1,0
58,18,92,0,1
81,30,83,1,0
87,29,62,1,0
65,32,88,0,1
33,33,70,0,1
73,29,52,0,1
53,37,94,0,1
84,35,52,0,0
100,30,37,1,0
77,30,43,0,1
95,19,39,1,0
94,40,57,1,0
76,23,68,0,1
36,35,33,1,0
31,35,79,0,1
57,32,96,0,1
44,36,96,1,0
92,42,73,1,0
44,19,65,0,1
83,21,100,0,0
55,20,89,0,1
59,21,55,1,0
94,26,41,0,0
51,39,33,1,0
99,39,76,0,0
68,28,83,0,1
52,28,31,1,0
60,18,32,1,0
52,26,62,0,1
85,17,76,1,0
54,33,50,1,0
33,31,34,1,0
86,29,84,0,0
79,37,60,0,1
34,36,73,0,1
99,38,48,0,0
95,40,70,1,0
83,30,100,0,0
36,38,75,1,0
68,19,78,1,0
96,31,85,1,0
68,20,59,0,1
89,30,66,1,0
54,39,52,1,0
87,21,95,0,0
40,35,87,0,1
69,37,99,0,1
92,25,90,1,0
97,42,64,1,0
58,19,98,1,0
76,40,84,0,1
83,20,42,0,0
81,21,72,0,0
86,34,85,0,0
88,36,86,1,0
89,30,84,1,0
59,33,99,1,0
59,25,89,1,0
100,41,69,0,0
33,38,87,0,1
77,27,47,1,0
82,19,55,0,0
82,41,92,1,0
48,39,46,0,1
96,41,30,0,0
80,38,36,0,1
72,29,94,0,1
31,19,74,0,1
77,19,48,1,0
96,27,71,0,0
74,39,43,1,0
34,20,82,1,0
95,17,55,1,0
55,28,60,1,0
46,28,94,1,0
37,24,77,0,1
60,17,35,1,0
89,20,73,1,0
61,28,79,1,0
83,42,74,1,0
57,33,65,0,1
83,26,48,1,0
46,22,39,1,0
48,39,83,0,1
93,31,31,1,0
47,41,39,1,0
97,42,52,0,0
93,41,46,0,0
99,31,54,1,0
38,38,46,1,0
75,19,37,1,0
64,40,45,1,0
52,36,85,0,1
61,35,51,0,1
44,23,43,1,0
66,41,99,0,1
95,36,66,0,0
57,35,68,0,1
65,28,55,1,0
31,22,43,1,0
30,41,80,1,0
97,40,95,0,0
52,35,81,0,1
82,19,93,0,0
48,35,55,0,1
65,25,58,1,0
52,20,40,1,0
51,21,79,1,0
54,22,52,1,0
45,32,41,1,0
79,17,61,1,0
88,31,85,1,0
87,30,82,1,0
32,30,91,0,1
37,38,100,0,1
66,41,38,1,0
97,30,35,1,0
48,21,45,0,1
93,38,60,1,0
83,31,84,1,0
60,36,97,1,0
81,19,56,1,0
38,17,86,1,0
62,20,57,1,0
45,24,59,1,0
63,27,96,0,1
92,38,30,1,0
91,34,91,0,0
92,23,68,0,0
54,22,50,0,1
90,18,34,0,0
39,18,67,0,1
64,20,87,1,0
59,34,68,1,0
99,25,67,1,0
67,33,44,1,0
71,24,51,1,0
40,18,53,1,0
33,35,65,0,1
90,36,73,1,0
97,37,42,0,0
54,21,92,1,0
49,18,81,0,1
32,17,80,0,1
50,35,85,0,1
72,40,58,0,1
54,39,100,1,0
50,39,59,0,1
95,37,79,0,0
51,18,56,1,0
66,29,48,1,0
44,19,93,0,1
50,40,51,1,0
73,41,98,1,0
31,36,55,1,0
74,37,78,0,1
79,26,49,1,0
47,33,83,0,1
44,21,92,0,1
65,26,73,1,0
76,32,60,0,1
85,40,66,1,0
78,27,84,0,1
55,34,70,0,1
75,23,65,0,1
100,23,43,1,0
42,29,99,0,1
93,18,73,1,0
66,22,70,1,0
66,42,90,0,1
48,40,48,0,1
79,27,37,0,1
81,39,91,1,0
52,25,48,1,0
93,30,46,0,0
97,25,56,1,0
60,30,93,0,1
47,21,95,1,0
57,19,79,1,0
65,28,35,1,0
96,32,42,1,0
98,24,73,1,0
39,41,57,1,0
99,38,98,0,0
70,42,98,0,1
67,20,51,1,0
33,37,68,1,0
45,24,92,1,0
72,34,74,0,1
86,41,47,0,0
53,26,64,0,1
39,17,40,0,1
95,28,65,0,0
88,32,41,1,0
40,22,71,0,1
78,25,78,0,1
52,34,88,0,1
96,18,94,0,0
72,25,91,1,0
77,35,94,0,1
45,30,37,1,0
74,37,45,0,1
75,28,76,1,0
72,24,70,0,1
36,35,93,1,0
60,40,60,1,0
80,37,93,1,0
32,42,77,0,1
53,33,44,0,1
79,31,39,0,1
73,19,35,1,0
34,40,51,0,1
99,35,84,0,0
40,38,100,1,0
87,22,66,0,0
92,17,68,0,0
75,18,82,0,1
30,36,96,0,1
67,36,71,0,1
38,18,36,1,0
34,35,73,1,0
76,33,36,0,1
86,31,87,1,0
66,31,85,0,1
84,35,38,1,0
36,38,81,1,0
31,26,87,0,1
52,27,63,0,1
41,30,56,1,0
54,31,66,1,0
70,37,37,1,0
31,28,99,0,1
79,42,99,1,0
86,31,77,1,0
34,34,90,0,1
90,38,59,1,0
86,25,81,1,0
38,20,64,1,0
65,21,57,0,1
100,33,40,1,0
43,19,56,1,0
56,34,94,1,0
63,34,65,0,1
85,27,39,1,0
66,39,56,0,1
71,38,38,1,0
90,23,30,1,0
81,33,77,1,0
50,20,89,1,0
91,38,45,0,0
76,23,52,1,0
68,24,75,0,1
61,39,31,1,0
72,21,51,0,1
81,32,85,0,0
89,24,40,0,0
71,37,68,1,0
40,23,87,1,0
83,25,59,0,0
74,28,56,1,0
56,20,88,1,0
46,23,71,1,0
97,17,96,1,0
78,26,91,1,0
45,21,72,0,1
88,24,80,1,0
72,30,30,1,0
62,23,45,0,1
61,25,52,0,1
40,21,69,1,0
70,24,56,0,1
73,21,45,0,1
58,37,31,1,0
51,31,98,0,1
55,32,50,0,1
88,24,70,1,0
53,40,70,1,0
64,33,42,1,0
99,35,96,0,0
47,34,71,0,1
37,39,58,1,0
72,22,52,1,0
50,24,70,1,0
71,40,100,1,0
64,32,78,1,0
85,38,66,1,0
79,20,72,1,0
84,31,46,0,0
71,26,64,0,1
40,33,30,1,0
66,41,100,1,0
51,18,39,1,0
51,41,48,1,0
71,22,86,0,1
57,39,56,0,1
94,21,75,0,0
80,36,49,0,1
98,30,49,0,0
86,34,72,1,0
78,31,62,1,0
96,22,70,1,0
93,42,60,0,0
100,41,46,1,0
94,30,90,1,0
58,23,51,0,1
64,36,72,0,1
75,28,92,1,0
72,26,44,1,0
44,39,93,0,1
35,24,55,1,0
64,42,90,1,0
49,26,31,0,1
35,24,100,0,1
95,37,46,0,0
67,29,58,1,0
71,42,67,1,0
97,34,90,0,0
32,27,57,1,0
80,40,76,0,1
77,30,92,1,0
78,22,97,0,1
77,17,87,1,0
32,21,41,1,0
69,32,46,1,0
59,39,45,0,1
36,25,55,0,1
97,34,57,0,0
73,25,71,0,1
36,31,31,1,0
93,17,70,1,0
70,27,89,1,0
88,29,80,1,0
46,17,89,0,1
87,40,69,1,0
67,38,99,0,1
75,25,54,0,1
54,36,97,0,1
89,17,84,0,0
33,25,42,1,0
69,21,78,0,1
68,32,57,1,0
51,27,57,0,1
32,21,51,0,1
76,19,89,0,1
98,33,82,0,0
86,26,83,0,0
54,29,89,0,1
42,33,46,1,0
46,36,36,0,1
30,39,70,0,1
42,28,52,0,1
50,36,98,1,0
44,31,60,1,0
42,26,50,1,0
30,20,41,0,1
61,28,30,1,0
100,22,99,1,0
75,26,88,1,0
78,28,75,0,1
63,33,38,1,0
56,20,39,1,0
61,37,48,0,1
60,39,78,0,1
74,29,73,0,1
69,21,56,1,0
99,23,94,1,0
59,42,52,0,1
65,30,31,0,1
57,29,38,0,1
47,30,63,1,0
75,28,50,1,0
78,30,93,1,0
34,28,34,0,1
60,26,58,1,0
43,29,71,1,0
100,18,76,0,0
45,25,73,0,1
31,27,57,0,1
51,36,87,1,0
42,25,48,0,1
59,18,54,0,1
82,33,81,0,0
63,17,94,0,1
52,30,83,0,1
81,37,65,1,0
63,39,43,1,0
80,25,53,0,1
66,32,84,1,0
33,28,30,1,0
59,21,50,1,0
50,24,55,1,0
61,26,43,1,0
89,18,96,0,0
71,24,31,1,0
51,24,87,1,0
38,32,85,1,0
98,26,68,0,0
85,40,82,1,0
89,20,50,0,0
94,20,87,1,0
56,37,30,0,1
66,35,53,1,0
79,25,99,0,1
76,20,100,1,0
68,36,31,1,0
78,40,86,1,0
37,27,54,1,0
59,42,41,0,1
90,25,59,0,0
47,19,66,0,1
39,31,89,1,0
33,31,60,0,1
50,36,78,1,0
91,17,55,1,0
57,26,48,0,1
90,33,71,0,0
69,36,92,0,1
70,23,31,0,1
72,28,59,0,1
47,39,58,0,1
50,30,100,0,1
68,25,96,0,1
76,24,76,1,0
35,41,49,1,0
42,27,44,1,0
31,24,95,1,0
47,31,93,1,0
71,28,70,0,1
35,17,51,1,0
77,32,87,0,1
58,23,65,1,0
72,37,53,1,0
45,34,56,0,1
91,28,83,1,0
86,39,96,1,0
36,37,30,0,1
39,29,42,0,1
76,34,61,0,1
63,39,69,1,0
32,29,51,1,0
76,36,66,0,1
33,24,63,0,1
90,18,69,0,0
71,35,41,1,0
30,18,39,1,0
40,17,73,1,0
78,21,96,0,1
73,26,50,1,0
71,36,70,0,1
76,25,85,0,1
57,38,32,1,0
78,41,95,1,0
99,26,70,1,0
92,33,86,1,0
58,37,46,0,1
96,38,86,0,0
40,23,33,0,1
97,31,84,1,0
78,31,53,1,0
93,26,99,0,0
59,19,93,0,1
72,40,80,0,1
45,21,73,1,0
70,21,82,1,0
63,30,65,0,1
45,27,51,0,1
54,28,38,1,0
77,38,33,1,0
70,37,93,0,1
34,26,33,1,0
93,24,69,1,0
69,25,86,1,0
59,28,67,1,0
98,20,40,1,0
79,25,51,1,0
53,22,45,1,0
68,36,38,1,0
75,19,67,1,0
77,42,62,0,1
100,35,99,0,0
58,31,77,1,0
55,42,55,0,1
38,20,73,1,0
100,25,47,1,0
96,37,44,0,0
89,41,49,0,0
63,28,33,0,1
58,30,59,1,0
46,20,37,0,1
57,40,60,1,0
97,38,92,0,0
52,21,38,1,0
62,35,77,1,0
97,24,38,0,0
72,27,36,0,1
43,25,59,1,0
71,37,88,1,0
52,29,93,0,1
75,26,54,0,1
64,30,80,0,1
44,35,40,0,1
44,19,57,1,0
97,34,90,0,0
72,28,98,1,0
99,18,59,1,0
34,26,64,0,1
94,42,34,0,0
75,21,84,0,1
34,40,99,1,0
77,42,91,1,0
65,42,33,1,0
97,20,34,1,0
90,34,57,1,0
62,22,40,1,0
83,28,48,1,0
33,17,59,0,1
80,36,41,0,1
35,39,34,0,1
70,19,85,0,1
100,18,55,1,0
91,36,58,1,0
69,19,49,0,1
60,23,35,1,0
79,27,94,0,1
41,37,35,1,0
93,33,39,0,0
51,40,89,1,0
54,40,61,1,0
38,32,92,1,0
41,39,66,1,0
89,28,63,1,0
48,17,91,0,1
48,18,51,0,1
79,33,84,0,1
96,35,93,1,0
96,28,97,1,0
83,39,87,0,0
67,18,53,1,0
83,30,72,1,0
55,37,96,1,0
30,31,47,1,0
30,36,34,0,1
39,38,49,0,1
35,25,30,1,0
68,19,48,0,1
73,32,75,1,0
63,40,71,1,0
63,26,92,0,1
30,42,65,0,1
59,35,72,1,0
58,27,98,0,1
47,27,72,1,0
37,36,98,1,0
78,18,63,0,1
44,22,69,0,1
42,17,76,0,1
72,17,69,0,1
71,32,50,1,0
60,34,40,1,0
32,23,83,0,1
96,24,45,0,0
34,36,36,0,1
70,37,99,1,0
40,19,45,0,1
55,29,62,0,1
65,27,53,0,1
86,20,70,1,0
37,18,89,0,1
60,31,71,0,1
53,32,59,1,0
51,31,80,1,0
75,42,93,0,1
34,24,30,1,0
78,25,34,1,0
44,17,33,1,0
91,42,75,1,0
100,40,59,1,0
55,42,71,1,0
83,18,33,1,0
49,29,40,1,0
33,25,57,1,0
82,19,60,0,0
45,39,87,1,0
49,19,40,1,0
66,28,68,0,1
66,39,44,0,1
48,23,50,1,0
30,38,48,1,0
52,31,69,1,0
39,31,91,0,1
69,31,36,1,0
83,37,54,0,0
88,29,61,0,0
88,38,33,0,0
85,37,86,0,0
96,26,82,0,0
92,38,34,1,0
56,41,60,1,0
90,25,100,1,0
100,40,62,0,0
68,17,93,0,1
63,31,38,0,1
70,29,67,1,0
85,26,70,1,0
63,28,34,1,0
94,39,86,1,0
61,23,99,0,1
98,40,34,1,0
83,36,56,1,0
72,20,36,1,0
67,35,81,1,0
79,21,56,1,0
56,19,68,0,1
86,36,37,1,0
59,22,53,1,0
85,25,66,0,0
73,20,78,1,0
97,17,56,1,0
42,24,66,1,0
66,25,60,1,0
64,33,79,1,0
49,31,68,1,0
64,41,62,0,1
95,41,65,1,0
30,20,78,1,0
50,41,32,0,1
31,40,85,0,1
74,29,60,1,0
41,28,56,0,1
38,33,39,0,1
59,25,75,1,0
92,38,38,1,0
73,41,92,0,1
34,36,55,1,0
36,18,87,1,0
96,24,46,0,0
92,31,57,1,0
34,33,87,1,0
58,30,83,1,0
84,31,95,1,0
48,41,65,1,0
72,36,51,0,1
99,36,32,0,0
98,42,39,0,0
87,27,80,1,0
76,21,87,1,0
74,22,72,1,0
57,28,81,0,1
77,22,62,1,0
89,33,51,0,0
75,22,44,0,1
71,17,84,0,1
60,21,68,1,0
50,31,35,0,1
44,21,39,0,1
75,39,71,0,1
97,42,37,1,0
76,27,35,1,0
75,27,76,1,0
52,33,68,0,1
65,41,91,1,0
80,37,44,0,1
35,40,68,0,1
94,34,55,1,0
57,39,40,0,1
64,23,99,1,0
65,42,79,0,1
61,19,68,1,0
97,41,82,0,0
75,42,33,0,1
70,29,34,1,0
70,22,61,1,0
71,27,33,1,0
65,25,91,0,1
55,22,33,0,1
73,29,84,1,0
95,40,81,1,0
39,37,55,0,1
67,19,52,0,1
67,36,87,0,1
85,23,47,0,0
62,30,62,0,1
58,36,46,0,1
48,18,34,1,0
35,28,48,0,1
44,33,97,0,1
96,27,32,1,0
37,22,93,1,0
93,28,44,0,0
46,22,71,1,0
98,18,50,0,0
34,41,62,1,0
93,32,36,0,0
80,29,37,1,0
98,36,35,1,0
78,29,73,0,1
36,38,50,1,0
47,36,82,0,1
64,41,30,0,1
97,30,71,0,0
74,32,41,0,1
80,39,98,1,0
90,35,89,0,0
88,42,31,1,0
33,36,39,1,0
61,28,37,0,1
37,23,44,1,0
30,31,91,0,1
55,24,70,1,0
56,23,59,0,1
80,20,31,0,1
30,37,54,0,1
44,31,91,1,0
81,42,83,0,0
64,42,91,1,0
54,31,65,1,0
34,20,71,0,1
44,21,86,0,1
76,22,76,0,1
75,32,43,0,1
64,32,82,0,1
93,33,94,0,0
30,23,35,1,0
39,32,36,1,0
62,26,59,0,1
87,38,94,1,0
86,19,87,1,0
66,37,74,1,0
78,27,71,1,0
31,19,51,0,1
44,36,46,1,0
33,34,61,1,0
44,32,30,1,0
69,34,39,1,0
93,23,38,1,0
55,42,53,1,0
57,31,73,0,1
90,41,42,0,0
98,24,100,0,0
56,20,40,0,1
90,26,90,0,0
95,17,95,1,0
57,19,94,0,1
36,25,86,1,0
72,20,59,1,0
32,38,75,1,0
98,32,68,0,0
37,34,78,1,0
56,39,55,1,0
40,34,30,1,0
71,34,40,0,1
93,38,78,0,0
51,25,37,1,0
30,36,72,0,1
88,20,75,1,0
48,34,91,0,1
55,33,66,0,1
37,28,58,0,1
32,28,86,1,0
60,26,38,1,0
64,34,99,0,1
63,36,70,1,0
85,30,40,1,0
39,31,97,0,1
70,29,48,0,1
43,35,79,0,1
39,30,50,0,1
88,19,30,1,0
94,25,67,1,0
39,31,34,1,0
89,39,47,0,0
45,26,85,0,1
85,26,65,1,0
63,32,72,1,0
59,19,100,0,1
92,28,30,0,0
78,42,46,1,0
82,25,79,1,0
61,41,42,1,0
86,35,89,0,0
57,28,83,1,0
40,30,66,0,1
64,41,72,0,1
86,23,83,0,0
68,42,52,1,0
71,27,72,0,1
86,18,92,1,0
82,41,56,0,0
80,31,90,0,1
92,40,91,0,0
41,33,81,0,1
64,18,62,0,1
99,18,83,1,0
86,29,55,1,0
41,36,53,0,1
87,25,57,1,0
71,31,79,0,1
40,33,65,1,0
65,20,63,1,0
45,38,57,0,1
89,22,90,1,0
80,25,88,0,1
89,34,65,0,0
54,37,63,0,1
33,40,77,1,0
97,24,60,0,0
54,27,80,0,1
78,36,75,0,1
98,29,32,1,0
89,25,42,0,0
60,36,81,1,0
83,21,61,0,0
83,18,63,1,0
71,19,59,1,0
66,40,43,1,0
78,34,81,0,1
50,37,98,1,0
93,30,67,1,0
82,18,89,0,0
92,40,86,1,0
87,41,67,0,0
86,36,89,1,0
76,18,39,0,1
78,31,75,1,0
99,17,41,0,0
87,26,85,1,0
64,29,90,1,0
45,38,73,1,0
52,36,40,1,0
91,42,91,1,0
59,17,97,1,0
53,17,72,0,1
50,27,64,0,1
84,24,40,1,0
88,24,65,1,0
62,38,34,0,1
40,39,58,1,0
98,31,98,1,0
73,29,36,0,1
60,34,71,0,1
75,23,85,0,1
98,17,30,0,0
77,20,50,0,1
87,25,81,1,0
80,39,34,0,1
44,38,87,1,0
50,17,47,0,1
58,34,94,1,0
38,41,60,0,1
68,41,60,0,1
54,33,51,1,0
89,17,42,0,0
65,18,84,0,1
80,31,32,1,0
39,28,55,0,1
98,38,92,0,0
70,31,40,0,1
52,37,40,1,0
37,39,90,0,1
89,18,59,0,0
33,28,35,1,0
77,17,52,1,0
85,29,32,1,0
33,21,78,1,0
70,34,36,0,1
91,37,95,1,0
81,38,59,1,0
60,17,66,0,1
91,34,78,0,0
70,25,52,1,0
92,19,31,0,0
83,25,50,1,0
95,17,79,0,0
80,31,93,0,1
92,29,65,0,0
54,21,31,1,0
57,28,34,0,1
37,27,99,0,1
76,30,96,0,1
88,17,69,0,0
95,23,45,1,0
74,32,58,0,1
67,23,99,0,1
60,24,47,0,1
96,18,52,0,0
73,17,70,0,1
88,35,68,0,0
89,22,68,1,0
41,32,55,0,1
86,27,97,0,0
78,31,42,1,0
41,26,76,0,1
87,19,53,1,0
47,22,83,1,0
68,32,78,0,1
100,27,69,0,0
100,38,30,0,0
67,21,87,0,1
80,20,31,1,0
86,40,96,0,0
92,39,50,1,0
31,26,69,0,1
91,24,54,1,0
69,17,73,0,1
91,39,94,0,0
52,34,69,0,1
72,37,97,1,0
94,19,46,0,0
60,39,78,1,0
63,18,54,1,0
93,41,56,1,0
72,18,99,1,0
57,42,94,0,1
98,27,65,0,0
46,36,46,0,1
94,32,36,0,0
92,41,88,0,0
52,33,82,0,1
62,37,86,0,1
99,41,42,1,0
74,39,58,1,0
89,25,36,0,0
83,39,53,1,0
71,38,41,0,1
62,25,66,1,0
34,31,57,0,1
54,36,35,1,0
48,32,73,1,0
87,25,93,0,0
54,35,42,1,0
97,20,95,0,0
42,28,85,1,0
70,27,75,0,1
40,35,85,0,1
33,29,37,1,0
63,17,47,0,1
63,38,63,0,1
56,22,47,0,1
95,20,78,1,0
72,38,93,0,1
65,24,30,0,1
97,42,65,1,0
51,18,50,1,0
54,21,84,0,1
30,32,42,1,0
88,30,90,1,0
96,18,65,1,0
99,38,55,0,0
93,38,35,1,0
88,41,99,0,0
55,25,88,1,0
46,39,65,0,1
75,25,54,1,0
42,34,39,1,0
57,31,78,0,1
70,20,56,1,0
31,25,54,1,0
40,36,94,0,1
33,37,88,0,1
47,30,30,1,0
60,23,30,1,0
78,40,87,1,0
88,42,81,0,0
85,21,65,1,0
39,32,40,0,1
78,23,44,1,0
97,28,67,0,0
49,32,41,0,1
86,23,64,1,0
59,35,42,0,1
61,33,89,0,1
36,42,39,1,0
68,42,31,0,1
