Moisture_Level,Is_Rainy,temperature_C,humidity,Reduce_Water
85,39,87,1,0
62,24,41,0,1
58,23,35,1,0
33,26,53,1,0
94,42,44,1,0
95,29,91,1,0
86,41,73,0,0
32,29,42,1,0
95,17,96,1,0
89,18,76,0,0
41,36,53,0,1
46,41,85,1,0
85,31,83,1,0
40,38,36,0,1
49,24,65,0,1
91,19,89,1,0
90,39,83,1,0
86,39,62,1,0
60,22,66,0,1
87,25,98,1,0
76,40,80,0,0
42,41,95,0,1
40,42,88,0,1
94,38,51,1,0
33,21,65,1,0
44,19,53,0,1
69,20,37,1,0
43,40,92,1,0
30,22,33,1,0
71,23,98,0,0
96,24,80,0,0
43,24,31,0,1
31,19,51,1,0
72,25,84,1,0
81,29,64,0,0
43,19,83,1,0
82,28,55,1,0
32,34,51,1,0
97,42,61,0,0
90,24,71,0,0
42,23,37,0,1
59,17,92,0,1
83,38,52,1,0
91,28,44,1,0
87,20,71,1,0
76,26,40,0,0
55,32,82,1,0
63,33,93,0,1
97,41,77,0,0
31,17,98,0,1
34,30,95,1,0
60,38,94,0,1
57,42,81,1,0
37,27,95,1,0
55,30,92,1,0
92,31,48,0,0
65,39,30,0,1
78,25,80,0,0
78,34,34,0,0
66,27,93,1,0
78,39,39,0,0
73,19,96,1,0
70,27,45,1,0
67,26,30,1,0
77,23,34,1,0
38,23,86,1,0
34,40,68,0,1
97,38,38,1,0
30,23,74,1,0
98,35,51,0,0
99,30,49,1,0
99,25,57,1,0
77,17,31,1,0
80,17,81,1,0
50,34,43,0,1
37,31,83,0,1
94,32,80,0,0
44,34,62,0,1
98,28,100,0,0
52,40,99,0,1
86,40,41,0,0
49,19,56,0,1
81,31,76,0,0
99,42,48,0,0
34,24,63,1,0
37,26,69,1,0
41,42,54,1,0
100,27,84,1,0
74,25,32,1,0
96,24,93,1,0
67,21,95,1,0
98,34,98,1,0
51,28,99,0,1
82,36,67,1,0
32,18,96,0,1
86,22,89,1,0
44,29,70,0,1
38,27,67,1,0
57,41,90,0,1
88,21,38,1,0
63,41,67,1,0
93,37,62,1,0
31,30,69,0,1
84,28,77,0,0
41,30,31,1,0
54,21,32,0,1
87,41,51,0,0
39,18,51,0,1
44,21,66,1,0
33,29,89,0,1
35,26,83,1,0
75,41,51,1,0
53,22,71,0,1
30,25,37,0,1
44,25,37,1,0
60,34,93,0,1
80,18,41,1,0
34,29,52,0,1
72,34,78,1,0
46,20,37,1,0
39,25,41,0,1
91,28,49,0,0
50,34,93,0,1
64,29,70,1,0
37,34,97,0,1
100,21,89,1,0
60,32,54,0,1
73,41,62,0,0
72,31,36,0,0
79,39,81,1,0
56,33,73,1,0
79,40,89,1,0
81,37,89,1,0
98,28,65,1,0
71,26,59,0,0
69,32,82,1,0
100,26,39,1,0
62,35,87,0,1
52,17,93,0,1
79,28,48,1,0
94,21,44,0,0
70,28,50,1,0
37,19,75,1,0
90,34,40,0,0
57,19,90,0,1
45,27,36,0,1
81,22,80,1,0
37,25,100,0,1
76,28,47,0,0
62,18,52,0,1
76,20,78,0,0
65,38,100,0,1
89,25,63,1,0
95,25,100,0,0
37,39,64,0,1
73,22,77,0,0
78,26,79,0,0
30,18,68,0,1
79,31,94,0,0
82,27,82,1,0
69,38,62,0,1
87,25,91,0,0
98,29,41,0,0
72,26,41,1,0
54,22,47,0,1
39,17,36,1,0
74,24,33,0,0
39,37,44,1,0
89,28,85,1,0
93,32,47,0,0
80,26,77,1,0
45,35,43,0,1
33,23,94,0,1
99,30,33,0,0
61,27,86,1,0
51,27,38,1,0
30,36,99,1,0
46,30,37,1,0
46,19,49,0,1
94,22,84,0,0
68,25,92,1,0
60,33,91,1,0
95,34,76,0,0
49,29,39,1,0
45,38,89,0,1
62,38,46,0,1
33,31,89,1,0
96,19,55,1,0
92,39,54,0,0
77,25,64,1,0
90,17,46,1,0
78,40,80,1,0
68,30,39,0,1
66,26,39,1,0
43,37,53,0,1
64,30,41,0,1
61,39,82,0,1
97,37,80,0,0
45,35,60,0,1
44,28,67,0,1
78,30,33,1,0
34,18,48,0,1
47,39,40,1,0
97,23,96,1,0
45,34,91,0,1
93,19,31,0,0
88,30,68,0,0
78,32,71,1,0
85,22,55,0,0
90,24,99,1,0
55,26,78,1,0
30,19,98,0,1
81,36,60,0,0
96,23,89,1,0
55,26,86,1,0
89,21,83,0,0
93,33,94,1,0
95,34,80,1,0
81,36,75,0,0
49,28,91,0,1
68,41,52,1,0
30,32,55,0,1
32,18,82,0,1
40,20,53,0,1
91,32,71,0,0
87,24,58,1,0
85,21,56,1,0
75,17,69,1,0
38,39,43,0,1
54,18,38,0,1
60,34,82,0,1
94,20,89,0,0
64,19,41,0,1
43,22,60,1,0
75,34,97,1,0
62,28,77,0,1
81,24,78,0,0
87,39,78,0,0
75,23,38,0,0
81,22,62,1,0
52,18,55,0,1
65,40,59,1,0
56,26,46,0,1
62,21,51,1,0
84,30,33,0,0
82,23,65,1,0
92,22,33,0,0
57,29,89,1,0
63,27,35,1,0
78,33,89,1,0
34,27,52,0,1
99,28,40,1,0
52,35,40,0,1
77,34,80,1,0
38,37,100,1,0
89,17,46,1,0
99,40,100,1,0
70,36,97,1,0
61,22,81,1,0
68,34,82,1,0
58,31,92,0,1
58,26,35,0,1
34,22,47,1,0
93,28,59,1,0
53,37,73,1,0
52,28,74,1,0
34,34,30,0,1
88,41,70,1,0
55,23,68,1,0
35,38,42,0,1
32,36,35,1,0
64,32,94,0,1
44,30,75,0,1
70,37,35,1,0
93,31,44,1,0
69,39,49,0,1
57,28,35,0,1
96,38,59,0,0
84,36,92,1,0
69,24,72,1,0
83,30,74,0,0
31,40,46,0,1
95,42,59,0,0
66,17,84,0,1
70,38,47,1,0
84,39,64,1,0
62,22,98,1,0
82,37,46,0,0
79,36,64,1,0
56,37,86,0,1
36,30,73,1,0
53,22,33,0,1
60,26,99,0,1
95,17,98,1,0
83,23,89,1,0
48,35,88,0,1
88,39,35,0,0
74,41,42,1,0
33,25,67,0,1
51,28,63,1,0
74,34,46,0,0
33,24,73,0,1
38,27,56,1,0
32,20,74,1,0
97,26,46,1,0
86,40,31,0,0
55,20,89,0,1
65,29,79,1,0
75,36,31,0,0
61,19,51,0,1
62,18,86,1,0
95,37,60,0,0
37,41,68,0,1
73,35,78,1,0
71,19,40,1,0
72,40,74,0,0
66,40,63,0,1
59,32,33,0,1
37,37,93,0,1
80,42,61,1,0
87,31,77,1,0
65,17,45,1,0
31,39,31,0,1
51,20,51,1,0
85,22,90,1,0
68,41,89,0,1
67,22,80,1,0
72,30,62,1,0
87,18,39,0,0
95,38,71,0,0
91,38,37,0,0
79,30,54,0,0
93,20,54,1,0
42,20,95,1,0
59,20,64,1,0
86,36,48,1,0
81,42,88,1,0
49,24,55,0,1
93,36,98,0,0
96,18,41,0,0
69,39,41,1,0
82,38,62,1,0
96,25,87,0,0
91,32,81,1,0
41,30,67,0,1
34,17,31,0,1
34,18,36,0,1
64,38,48,1,0
33,23,59,0,1
47,24,95,0,1
44,29,72,0,1
34,37,58,0,1
86,33,74,0,0
68,35,59,0,1
89,34,52,1,0
63,30,59,1,0
80,17,58,1,0
99,33,90,1,0
38,25,46,0,1
74,41,54,1,0
39,32,33,1,0
48,35,44,1,0
49,40,98,0,1
62,35,39,1,0
49,18,57,0,1
82,28,70,0,0
62,22,36,0,1
62,20,90,1,0
47,32,64,1,0
36,17,63,0,1
42,23,70,0,1
92,30,32,0,0
62,30,59,0,1
63,38,78,0,1
79,39,40,1,0
42,30,78,0,1
76,26,74,0,0
47,35,77,1,0
47,26,62,0,1
44,31,32,0,1
55,20,42,1,0
69,27,52,0,1
30,19,78,0,1
88,22,96,0,0
54,34,73,0,1
84,23,73,1,0
39,37,32,1,0
83,18,83,0,0
73,34,36,1,0
66,34,81,1,0
46,30,51,1,0
65,23,60,0,1
49,31,49,1,0
44,18,42,1,0
72,34,65,0,0
52,28,98,0,1
45,35,52,0,1
90,38,50,1,0
77,36,74,0,0
82,32,84,0,0
94,18,35,0,0
47,42,34,1,0
86,25,65,1,0
58,20,67,0,1
47,28,86,0,1
98,34,59,0,0
42,30,90,1,0
77,39,66,1,0
84,18,47,0,0
59,19,86,1,0
43,42,93,1,0
99,35,50,1,0
32,27,86,0,1
57,18,34,0,1
67,19,66,0,1
47,39,71,0,1
82,20,58,1,0
56,40,54,1,0
76,21,95,1,0
88,40,98,0,0
94,18,59,1,0
80,38,64,0,0
49,17,59,0,1
72,27,53,1,0
88,23,95,0,0
66,33,30,1,0
69,42,92,0,1
35,33,91,1,0
68,23,32,1,0
100,21,41,0,0
44,29,93,0,1
30,19,37,1,0
92,29,31,1,0
41,33,63,0,1
100,31,88,1,0
69,21,45,1,0
85,19,72,0,0
80,34,100,1,0
73,34,60,0,0
61,33,35,0,1
81,40,99,1,0
65,24,80,0,1
100,18,78,0,0
39,37,78,0,1
71,19,70,1,0
43,27,90,1,0
46,39,72,0,1
42,21,66,1,0
67,25,100,0,1
51,36,97,1,0
36,41,46,0,1
70,40,91,1,0
33,40,53,0,1
57,17,91,1,0
62,20,61,1,0
59,27,89,1,0
52,35,96,1,0
91,40,63,0,0
66,23,61,1,0
85,17,38,0,0
82,38,72,1,0
55,30,53,0,1
70,37,58,0,1
70,34,62,0,1
34,41,93,0,1
87,31,58,0,0
65,32,32,1,0
69,26,47,1,0
59,40,53,1,0
72,17,37,0,0
46,29,44,0,1
39,20,77,0,1
88,37,95,0,0
83,32,63,1,0
98,18,62,1,0
59,31,96,0,1
88,20,91,1,0
74,21,44,1,0
37,28,60,0,1
33,17,32,0,1
49,23,83,0,1
40,39,59,1,0
84,41,39,0,0
78,18,67,1,0
92,40,76,0,0
55,42,79,1,0
95,33,52,1,0
68,40,55,0,1
63,42,68,0,1
35,29,32,0,1
31,19,74,0,1
87,31,66,1,0
86,23,55,0,0
40,40,93,1,0
95,42,63,0,0
90,38,98,0,0
30,36,48,1,0
84,40,99,1,0
44,18,98,0,1
33,21,83,0,1
55,38,71,1,0
51,33,100,0,1
85,40,77,1,0
54,19,68,1,0
69,35,94,0,1
58,34,37,1,0
39,24,60,1,0
93,17,90,0,0
72,27,35,0,0
38,29,31,1,0
32,37,47,0,1
58,18,34,1,0
91,18,47,0,0
51,25,47,0,1
72,22,66,0,0
41,42,50,0,1
40,32,75,0,1
83,31,92,1,0
52,30,56,0,1
67,41,92,1,0
81,36,91,1,0
42,31,91,0,1
48,19,45,1,0
77,35,77,0,0
80,41,47,0,0
56,29,58,1,0
67,41,90,1,0
42,23,38,1,0
52,31,76,1,0
31,25,38,1,0
73,37,77,0,0
96,21,73,1,0
62,23,41,1,0
85,27,95,0,0
60,26,87,1,0
95,28,84,0,0
37,27,94,0,1
77,37,33,0,0
93,39,32,0,0
46,38,79,1,0
49,24,43,0,1
87,42,80,1,0
50,23,67,1,0
56,40,37,0,1
45,19,93,0,1
57,36,52,0,1
83,18,74,1,0
55,38,30,1,0
69,22,48,1,0
53,39,71,1,0
78,39,47,0,0
41,31,57,1,0
47,41,52,1,0
67,26,76,1,0
83,27,41,1,0
89,29,33,0,0
76,18,74,0,0
79,35,39,1,0
61,25,30,0,1
54,18,97,0,1
42,17,44,1,0
50,40,93,1,0
92,17,58,0,0
69,22,77,1,0
91,31,56,0,0
58,20,41,1,0
76,38,49,1,0
45,29,45,0,1
78,23,42,0,0
91,19,47,1,0
41,33,49,0,1
84,33,54,0,0
61,19,75,0,1
53,26,75,1,0
93,28,47,1,0
39,33,87,1,0
48,25,34,1,0
74,41,42,1,0
45,22,80,1,0
52,23,45,1,0
73,32,53,1,0
38,25,77,1,0
84,40,75,0,0
43,35,100,1,0
35,41,69,1,0
35,35,71,0,1
90,17,48,1,0
83,35,57,1,0
88,27,77,0,0
38,33,93,0,1
55,25,82,0,1
81,42,30,0,0
95,23,55,0,0
94,25,58,0,0
61,19,69,1,0
93,32,84,0,0
93,21,76,0,0
98,24,43,0,0
74,42,58,1,0
52,25,37,1,0
88,29,97,0,0
83,33,33,0,0
89,36,66,0,0
91,23,99,1,0
79,39,58,1,0
88,42,94,0,0
92,42,50,1,0
98,29,92,1,0
59,38,45,1,0
92,41,71,0,0
94,37,76,0,0
49,28,43,0,1
75,25,91,1,0
85,25,51,0,0
86,39,35,1,0
62,35,60,0,1
61,38,100,1,0
76,23,98,1,0
71,41,74,1,0
35,39,40,0,1
60,19,34,0,1
77,23,41,0,0
40,28,70,0,1
47,18,56,1,0
95,30,37,1,0
73,36,68,0,0
95,31,64,1,0
37,30,40,0,1
54,23,71,0,1
54,38,60,0,1
68,18,33,0,1
100,23,80,1,0
59,30,81,1,0
36,32,46,0,1
96,41,84,0,0
76,24,68,1,0
74,36,62,1,0
38,32,78,0,1
46,25,55,0,1
69,25,47,0,1
60,30,54,1,0
48,42,95,0,1
71,38,42,1,0
66,18,55,0,1
97,21,33,0,0
98,42,50,0,0
44,33,63,1,0
46,40,33,0,1
35,39,82,0,1
79,41,38,1,0
84,29,50,0,0
59,26,76,1,0
65,32,81,1,0
99,41,59,1,0
87,37,93,1,0
74,17,99,1,0
51,25,94,0,1
52,36,44,1,0
93,17,73,1,0
55,38,60,0,1
37,39,35,1,0
88,42,91,0,0
64,40,85,1,0
58,22,99,0,1
39,28,83,1,0
62,27,100,0,1
32,24,36,0,1
98,26,83,0,0
63,17,83,1,0
35,26,60,0,1
80,23,50,0,0
30,23,79,1,0
46,36,85,1,0
97,24,79,0,0
82,22,99,1,0
99,22,67,0,0
73,25,37,0,0
43,36,63,1,0
38,20,38,0,1
83,27,68,1,0
85,18,46,1,0
34,37,95,1,0
36,20,40,1,0
74,41,46,0,0
74,30,90,1,0
92,34,92,0,0
81,24,51,0,0
40,32,70,0,1
41,34,86,0,1
49,18,89,0,1
100,18,100,1,0
93,33,63,1,0
88,29,65,0,0
31,33,56,0,1
57,39,40,0,1
41,22,62,0,1
85,20,99,0,0
58,36,42,0,1
91,20,98,1,0
81,39,67,1,0
59,25,41,0,1
34,29,94,1,0
85,29,95,0,0
84,19,54,1,0
44,21,90,0,1
95,17,51,1,0
91,33,58,0,0
76,29,77,1,0
68,18,39,1,0
54,42,39,1,0
84,41,85,1,0
100,18,78,1,0
53,39,56,0,1
43,35,93,1,0
46,39,58,0,1
89,34,88,1,0
73,17,40,0,0
57,35,53,0,1
85,40,39,0,0
49,21,57,0,1
65,32,53,0,1
31,20,34,0,1
33,21,32,0,1
61,18,68,1,0
98,23,39,0,0
40,37,38,1,0
42,25,83,1,0
93,18,72,1,0
33,23,45,0,1
46,29,78,0,1
65,42,43,0,1
100,30,69,0,0
81,40,38,0,0
66,17,93,1,0
86,29,69,0,0
59,38,83,1,0
34,22,94,0,1
79,35,46,1,0
52,37,72,1,0
31,34,84,0,1
52,35,87,1,0
68,26,36,0,1
70,20,87,1,0
64,42,76,0,1
84,23,85,0,0
78,17,92,0,0
67,39,46,0,1
44,27,76,1,0
60,21,37,0,1
51,20,92,1,0
67,36,59,1,0
76,26,91,1,0
73,17,54,0,0
55,35,79,0,1
51,19,48,1,0
50,36,90,1,0
75,22,77,1,0
68,23,68,0,1
44,20,86,1,0
47,24,99,0,1
78,30,50,0,0
66,21,94,1,0
86,33,96,0,0
81,19,83,0,0
31,20,66,0,1
81,41,98,1,0
55,28,43,1,0
33,38,55,0,1
90,28,46,0,0
100,29,64,0,0
81,26,31,0,0
98,35,60,1,0
36,25,60,0,1
75,18,76,1,0
67,33,65,1,0
44,20,99,1,0
79,22,94,1,0
51,20,45,1,0
64,29,43,1,0
31,24,43,1,0
60,37,91,1,0
84,41,43,0,0
79,26,58,0,0
65,39,50,1,0
84,22,99,1,0
91,25,40,1,0
96,29,44,0,0
53,34,41,0,1
55,28,31,1,0
97,26,43,1,0
40,17,88,0,1
76,38,55,0,0
66,25,100,1,0
54,28,31,1,0
40,39,44,1,0
55,34,78,0,1
59,25,95,0,1
83,29,74,1,0
53,32,35,1,0
49,24,32,0,1
62,24,87,0,1
95,27,78,0,0
69,20,52,1,0
53,26,36,0,1
81,33,85,0,0
32,19,34,1,0
75,19,45,1,0
79,42,77,0,0
35,23,44,0,1
73,37,44,1,0
92,22,84,0,0
78,32,56,1,0
60,35,66,1,0
44,24,33,1,0
55,25,95,1,0
48,42,88,1,0
79,40,77,0,0
87,27,44,0,0
48,24,57,1,0
34,37,43,0,1
62,38,34,1,0
92,36,32,1,0
80,28,70,0,0
84,17,51,1,0
96,39,92,0,0
66,38,45,1,0
100,38,69,0,0
71,25,79,1,0
81,34,57,0,0
32,37,76,1,0
79,42,46,1,0
42,26,95,1,0
63,29,95,1,0
91,28,99,0,0
60,21,60,0,1
75,26,64,1,0
57,23,40,1,0
36,18,38,0,1
67,24,100,1,0
64,29,91,1,0
60,37,91,1,0
73,21,35,1,0
86,20,39,0,0
88,21,90,1,0
40,41,97,0,1
35,35,53,1,0
95,23,42,1,0
40,26,30,0,1
36,23,36,1,0
46,35,35,0,1
82,39,88,0,0
100,35,79,0,0
75,36,47,0,0
42,36,99,1,0
48,19,74,0,1
45,34,44,1,0
76,18,93,0,0
33,33,54,0,1
31,19,53,1,0
62,27,58,1,0
43,31,35,1,0
87,18,89,1,0
60,40,55,0,1
57,22,90,0,1
99,36,39,0,0
82,38,69,0,0
31,28,63,0,1
32,34,77,1,0
48,27,56,1,0
65,32,52,0,1
90,42,69,0,0
71,24,90,0,0
39,19,91,1,0
52,39,46,1,0
93,35,87,0,0
50,21,77,0,1
79,20,97,0,0
37,18,67,0,1
94,38,98,1,0
100,37,83,0,0
68,27,77,1,0
41,17,47,1,0
85,30,73,0,0
93,21,71,1,0
41,33,98,1,0
74,26,68,1,0
53,35,52,1,0
41,24,40,0,1
41,23,86,0,1
54,33,65,1,0
89,27,34,0,0
52,30,91,1,0
86,22,63,0,0
87,24,75,1,0
40,38,55,0,1
86,24,42,0,0
81,42,57,1,0
70,21,40,0,1
51,19,41,1,0
37,39,98,1,0
51,22,98,1,0
40,28,32,1,0
63,20,68,0,1
91,30,42,1,0
82,19,72,1,0
32,37,75,0,1
31,34,58,0,1
55,26,64,1,0
32,42,100,1,0
54,28,78,1,0
86,23,48,1,0
85,32,96,0,0
95,32,82,0,0
60,39,39,0,1
67,26,82,1,0
32,31,82,0,1
89,29,72,0,0
59,37,63,1,0
99,19,61,1,0
99,37,39,1,0
80,33,79,1,0
66,19,59,0,1
90,23,44,1,0
76,32,53,1,0
35,39,78,1,0
44,33,63,1,0
38,27,40,1,0
34,32,65,0,1
77,23,75,1,0
71,25,53,1,0
33,24,57,0,1
35,17,57,0,1
32,30,46,1,0
46,22,82,1,0
65,36,34,1,0
41,41,75,0,1
37,21,44,0,1
67,41,62,1,0
90,41,53,0,0
69,19,52,1,0
75,20,52,1,0
44,27,45,0,1
31,26,31,0,1
71,39,43,0,0
82,26,60,1,0
90,34,70,1,0
66,22,96,1,0
100,40,55,1,0
78,35,42,1,0
73,21,43,1,0
97,25,91,1,0
85,25,38,0,0
96,39,99,0,0
53,29,30,0,1
46,18,61,0,1
38,23,48,0,1
40,33,35,1,0
72,21,81,0,0
86,20,68,0,0
80,30,92,0,0
60,27,61,0,1
96,35,72,1,0
63,22,69,0,1
78,18,92,0,0
56,27,45,0,1
82,42,60,0,0
35,27,36,0,1
70,38,98,1,0
32,38,77,1,0
34,33,87,0,1
46,30,68,1,0
47,24,89,0,1
37,21,70,1,0
33,35,94,0,1
40,42,48,1,0
92,37,38,1,0
59,19,39,0,1
55,25,83,1,0
99,26,55,0,0
45,19,76,1,0
80,22,99,0,0
75,42,33,1,0
33,33,75,1,0
43,21,46,0,1
39,26,38,0,1
53,36,49,0,1
90,36,42,0,0
53,24,96,1,0
98,27,90,1,0
49,28,44,0,1
54,32,31,1,0
65,20,75,0,1
43,39,95,1,0
38,20,74,1,0
73,28,32,1,0
52,27,86,0,1
70,32,56,0,1
44,30,38,1,0
91,31,69,0,0
44,36,67,0,1
67,17,43,0,1
76,38,84,0,0
99,38,37,1,0
58,31,50,0,1
50,20,77,1,0
63,27,75,0,1
59,18,82,1,0
86,18,85,1,0
59,29,60,0,1
30,20,64,0,1
40,40,47,1,0
89,22,68,1,0
45,28,72,0,1
67,36,43,0,1
40,42,48,1,0
50,38,44,1,0
86,32,65,0,0
76,30,88,0,0
77,30,58,1,0
71,41,35,1,0
60,33,78,1,0
53,21,95,0,1
93,36,68,0,0
67,20,87,1,0
99,38,95,1,0
84,35,84,1,0
44,21,89,0,1
53,17,63,1,0
46,21,44,1,0
68,24,57,1,0
95,36,83,1,0
71,20,66,0,0
64,26,71,1,0
99,19,63,0,0
85,33,91,1,0
69,35,51,0,1
57,17,79,0,1
47,26,31,1,0
81,18,55,0,0
72,26,60,1,0
67,20,85,0,1
42,41,43,0,1
30,33,85,0,1
85,35,86,0,0
64,25,97,1,0
47,21,72,1,0
97,24,39,0,0
79,33,88,0,0
78,42,85,0,0
50,34,57,1,0
79,26,72,0,0
81,38,87,0,0
49,30,87,1,0
38,17,80,1,0
45,28,98,0,1
91,36,97,1,0
30,38,90,1,0
94,42,99,0,0
58,35,39,0,1
41,21,73,0,1
35,23,78,1,0
49,41,54,1,0
66,20,100,0,1
58,37,98,1,0
98,20,91,0,0
59,32,61,1,0
88,41,39,1,0
53,36,93,1,0
68,36,34,1,0
35,36,70,1,0
35,39,74,1,0
66,23,82,1,0
33,19,55,1,0
91,37,30,1,0
81,26,33,0,0
76,18,33,1,0
96,35,96,1,0
81,42,71,1,0
50,36,54,1,0
52,19,47,0,1
42,26,94,0,1
90,33,70,1,0
32,28,88,0,1
82,29,64,1,0
79,38,53,1,0
84,25,68,0,0
30,36,65,0,1
83,41,52,1,0
54,27,41,1,0
46,40,40,0,1
67,32,52,0,1
30,35,63,1,0
39,23,54,0,1
41,24,72,0,1
100,29,94,1,0
91,18,55,0,0
91,29,97,0,0
84,20,64,0,0
61,21,34,0,1
61,42,88,1,0
77,33,48,0,0
80,23,75,1,0
33,33,46,1,0
79,36,72,1,0
45,39,49,0,1
72,18,77,0,0
81,18,59,1,0
39,35,34,1,0
70,21,46,0,1
64,20,72,1,0
95,30,84,1,0
98,19,63,0,0
67,30,97,1,0
66,27,76,0,1
100,27,86,0,0
89,22,66,0,0
81,27,53,0,0
36,22,39,0,1
50,26,98,1,0
96,32,89,0,0
31,21,78,1,0
74,25,66,1,0
66,20,56,0,1
93,24,61,1,0
75,21,78,0,0
42,34,93,0,1
64,39,94,0,1
35,32,99,1,0
86,41,83,1,0
81,25,66,0,0
63,26,76,0,1
70,32,67,0,1
39,19,56,0,1
52,42,100,1,0
52,36,91,0,1
83,22,52,1,0
52,31,40,1,0
92,38,94,1,0
93,24,61,0,0
73,39,61,0,0
96,17,53,1,0
91,27,43,0,0
96,25,35,1,0
36,29,38,1,0
39,40,77,0,1
72,19,44,0,0
43,19,93,1,0
80,36,100,1,0
83,28,56,0,0
60,37,32,1,0
79,40,67,0,0
37,20,58,0,1
50,28,60,0,1
71,21,54,0,0
39,34,94,0,1
32,40,54,0,1
33,18,100,1,0
35,33,68,0,1
49,24,68,0,1
93,42,79,1,0
83,29,49,0,0
94,34,66,1,0
50,26,58,0,1
47,37,44,1,0
54,42,62,0,1
96,17,84,0,0
99,17,54,0,0
58,38,37,1,0
100,22,33,0,0
57,22,50,1,0
79,24,75,0,0
41,27,40,1,0
40,38,84,0,1
34,30,38,0,1
62,31,82,0,1
85,28,80,1,0
65,26,67,1,0
66,31,97,1,0
82,22,77,0,0
48,25,43,1,0
90,27,89,1,0
45,33,86,1,0
97,28,94,1,0
47,18,52,1,0
43,17,83,0,1
39,40,63,1,0
91,39,39,1,0
91,40,74,0,0
76,26,87,1,0
72,22,92,0,0
56,24,46,1,0
44,21,52,1,0
99,38,63,1,0
66,30,41,0,1
58,32,52,0,1
41,24,63,0,1
54,30,97,0,1
58,29,38,0,1
38,24,93,0,1
53,24,40,1,0
33,20,43,1,0
81,17,99,1,0
97,20,47,0,0
30,25,99,1,0
54,20,60,0,1
70,30,68,0,1
88,23,71,1,0
52,21,81,1,0
68,26,42,0,1
55,35,42,1,0
30,25,51,0,1
89,22,92,1,0
90,37,53,0,0
72,25,97,0,0
63,18,94,1,0
30,25,75,1,0
92,19,30,1,0
77,38,32,0,0
100,37,78,1,0
42,25,49,1,0
84,39,97,1,0
34,39,79,0,1
99,20,47,1,0
94,17,77,0,0
70,28,54,0,1
92,27,91,0,0
52,35,81,1,0
57,30,45,0,1
88,17,60,1,0
86,23,40,0,0
48,28,69,1,0
70,38,41,1,0
85,27,100,1,0
100,37,65,0,0
98,20,70,1,0
36,33,68,0,1
66,26,38,0,1
97,23,54,0,0
67,38,100,1,0
85,21,65,1,0
81,37,76,0,0
48,32,69,0,1
97,29,65,0,0
37,34,32,1,0
38,34,58,1,0
59,24,67,0,1
31,18,86,1,0
99,31,90,0,0
76,29,90,0,0
72,19,35,0,0
63,38,93,1,0
88,26,45,1,0
76,42,79,0,0
91,34,57,0,0
76,31,91,0,0
57,39,30,1,0
81,36,83,1,0
33,31,30,0,1
55,27,31,0,1
82,19,95,0,0
61,26,40,1,0
58,31,51,1,0
81,20,54,1,0
48,20,87,0,1
68,19,90,1,0
90,41,98,1,0
48,35,35,1,0
31,18,47,1,0
39,39,79,0,1
50,21,67,1,0
47,34,74,1,0
42,37,71,0,1
91,20,84,0,0
30,17,51,1,0
98,22,89,1,0
76,42,65,0,0
48,41,86,0,1
40,40,88,0,1
56,41,64,1,0
38,41,34,0,1
76,34,65,0,0
30,18,75,0,1
50,18,48,1,0
42,28,61,0,1
71,31,70,0,0
33,19,30,0,1
52,34,79,0,1
91,22,57,1,0
55,20,65,1,0
83,42,55,0,0
96,20,87,0,0
39,19,46,1,0
50,29,52,0,1
56,26,32,0,1
41,40,39,0,1
92,42,87,1,0
79,30,81,1,0
99,37,78,1,0
74,24,30,0,0
44,42,71,1,0
80,25,69,0,0
69,26,59,0,1
48,24,63,1,0
35,31,40,0,1
74,20,48,1,0
34,41,57,0,1
64,40,67,1,0
62,28,62,0,1
95,22,64,1,0
58,40,33,1,0
66,30,51,0,1
64,28,66,0,1
48,29,86,1,0
42,21,64,1,0
45,23,98,1,0
73,25,40,1,0
77,37,59,1,0
65,17,36,0,1
82,29,63,1,0
100,40,95,0,0
45,25,75,1,0
59,42,50,1,0
90,34,90,1,0
72,42,94,0,0
96,34,77,0,0
36,42,56,1,0
42,37,77,1,0
37,25,94,0,1
69,30,48,0,1
32,34,84,1,0
90,42,55,0,0
73,29,61,0,0
55,23,76,1,0
92,41,80,1,0
63,30,84,0,1
86,37,43,1,0
78,37,84,0,0
71,24,39,1,0
59,35,84,0,1
69,32,62,1,0
50,42,47,1,0
73,31,88,1,0
100,42,95,0,0
77,31,61,1,0
68,36,80,1,0
71,21,95,0,0
45,27,41,1,0
74,18,37,0,0
31,22,100,0,1
83,25,51,0,0
35,26,35,1,0
32,41,32,1,0
42,24,93,0,1
36,32,89,0,1
42,31,44,0,1
65,31,85,0,1
71,24,90,0,0
35,31,87,0,1
70,21,62,1,0
47,26,54,1,0
77,36,51,0,0
63,36,88,0,1
91,26,74,0,0
65,24,96,0,1
47,33,66,0,1
52,29,35,1,0
35,40,80,1,0
54,36,55,1,0
43,24,58,1,0
32,19,46,1,0
87,26,73,0,0
36,38,77,0,1
79,39,38,0,0
49,42,96,0,1
87,40,52,1,0
85,42,69,0,0
48,25,79,1,0
78,40,55,0,0
39,29,93,1,0
100,24,88,0,0
100,27,38,0,0
32,27,98,0,1
44,17,74,1,0
37,32,58,1,0
31,17,49,0,1
35,24,60,1,0
62,37,100,1,0
80,41,72,0,0
96,40,46,1,0
87,42,65,1,0
74,29,58,1,0
32,24,59,1,0
40,23,52,1,0
44,26,38,1,0
80,40,99,0,0
68,36,77,1,0
